glacier_type,temperature_category,area_category,slope_category,AAR_n,AAR_mean,AAR_std,AAR_1σ,THAR_n,THAR_mean,THAR_std,THAR_1σ,AABR_n,AABR_mean,AABR_std,AABR_1σ
0,0,0,0,1299,0.552183427794781,0.07064645782062295,0.0005260724582436216,1386,0.5003989691152038,0.1285795965581994,0.00044290133586102643,1256,1.2978544251374968,0.3588551087628579,0.003037804202543043
0,0,0,1,1335,0.5450406671369566,0.06012271515213043,0.0002674731662107061,1355,0.5405774039469865,0.11282586935673307,0.0002845182541342042,1327,1.2724049974648677,0.30711405919546336,0.0017056923398566417
0,0,0,2,3698,0.5609581894580759,0.05552329446605573,0.0002139485431874968,3747,0.5549676154805545,0.1025431637236859,0.00022917606689521977,3645,1.3404791759715067,0.29809161170986237,0.0013846949681330207
0,0,1,0,2369,0.5452509954229441,0.05983492092906442,0.00036349707660147815,2367,0.5188699023229644,0.12403356111911333,0.00032095176199814995,2303,1.3026863552962242,0.31655163866286223,0.002024523265830183
0,0,1,1,2022,0.5551515365800193,0.05609596069704633,0.00042082251263673954,2056,0.5125007268764963,0.10827813630455692,0.0004191445656723069,1962,1.3670751095685483,0.3061369116098138,0.002578491484519385
0,0,1,2,2826,0.5800511218023596,0.052797680492109436,0.00047266545618921026,2973,0.5101755783291652,0.09753223959560145,0.00044223060584621456,2686,1.466155223027761,0.2936228224754172,0.003095696801344209
0,0,2,0,3310,0.5749711950859981,0.060550383453839667,0.00043188221991732466,3482,0.5245847855320681,0.11072905917984903,0.000354073184005482,2708,1.5146740425730716,0.3345095337482313,0.0029932216835832264
0,0,2,1,1753,0.5839249724258664,0.05759848844209653,0.0007082520780643383,1994,0.4812374879618594,0.09573086628737888,0.0006025021612028352,1484,1.5500044935737531,0.3197541223134579,0.005095835582158587
0,0,2,2,1057,0.604261615360541,0.052565345263880084,0.0011016517307851803,1282,0.4601410649455467,0.08644539621225135,0.0009252934788786769,904,1.6216930890038008,0.302206066031089,0.008172447081521306
0,1,0,0,3001,0.5389357154617441,0.06598704191069817,0.00024673545003378735,3100,0.5102710858024377,0.12297961642876469,0.00020427920977058152,2934,1.2226576651782655,0.32619960044529794,0.0012679106628391734
0,1,0,1,5399,0.532258717411138,0.05672502247669371,8.204372281639665e-05,5419,0.5414053050749063,0.10474470752708648,7.973168664812365e-05,5390,1.1918331747778084,0.2815774641709905,0.000370529324043219
0,1,0,2,10540,0.5424852331135247,0.05360467553905582,5.127643352356756e-05,10553,0.5574876918496856,0.09502565719048962,5.595010240861929e-05,10499,1.2474440809697867,0.26877970238242405,0.00032596914295783904
0,1,1,0,4252,0.5272069905810641,0.04990876039343422,0.00014861835537985672,4274,0.5047154866688613,0.10718489764691333,0.0001226939817046381,4248,1.1843198700128812,0.2555275076372704,0.000733143166887212
0,1,1,1,7039,0.5287299122636027,0.04812981566580423,0.00011035563836828987,7077,0.49793682871832146,0.0939176095986531,9.696014527577837e-05,7022,1.1943079614715544,0.24401839585581153,0.0005903258002837463
0,1,1,2,8195,0.5520596542301986,0.05278341391742599,0.00015873512568060242,8325,0.5118518773220464,0.0912941286670321,0.00015100524757161437,8057,1.3226085948344948,0.28103434153356566,0.0009837762684279862
0,1,2,0,4611,0.5459277296222441,0.05222874148659468,0.00024161934763347845,4680,0.4902390045072118,0.09895269529538944,0.00017203518265761442,4390,1.3204966251031127,0.30123430022820913,0.0014428449745756205
0,1,2,1,3617,0.5490013578082046,0.055132379491808284,0.000330721972696112,3728,0.4675210876180523,0.08434355706040834,0.0002679947877013174,3480,1.3300129070855993,0.2987312488207244,0.00204807539819536
0,1,2,2,1798,0.5731054040103011,0.05591211705148062,0.0005529728223097215,1934,0.46527270117668923,0.08480852512093953,0.0004920173355405353,1656,1.4568275897174712,0.3057077119152332,0.0036783344617668376
0,2,0,0,7150,0.5358316684022476,0.06678102396200265,0.00012073376181973101,7503,0.51210096189966,0.12327018454750065,9.989186863186778e-05,7138,1.2072638711200376,0.3334560854470189,0.0006215840843550695
0,2,0,1,11740,0.5240235334958319,0.05772388951193751,3.8944409243982925e-05,11917,0.5312122279277279,0.10435191309725221,3.8852190047198756e-05,11768,1.1597858739176221,0.2797139838888195,0.00018579237746652288
0,2,0,2,17194,0.5259129997039759,0.05744768209408949,2.5065981911436306e-05,17342,0.5454542063842798,0.09852826009690684,2.706354182724557e-05,17263,1.178923455627993,0.28042754811141823,0.00014003273531539446
0,2,1,0,7342,0.5225444072566093,0.049243484442444634,7.659285265462403e-05,7334,0.5116268272281146,0.10824739088882014,6.085989018540953e-05,7360,1.1609647049285605,0.2435168690591968,0.00035703291757349935
0,2,1,1,13191,0.5243279066152264,0.046235561008479746,4.215293858845247e-05,13239,0.510808358921217,0.09569190199418692,3.6144242167084906e-05,13198,1.1923448044306506,0.2372264280242711,0.00021272602225045335
0,2,1,2,11432,0.5356667702922829,0.049325777508567314,7.309629719291579e-05,11523,0.5116462789269329,0.09062941196069269,7.105110245261235e-05,11353,1.2701344796471057,0.26099427420255095,0.0004483414019320178
0,2,2,0,6879,0.5369239249408085,0.05058538333167054,0.00010998804517719677,6933,0.5026875597652178,0.10371905103670191,7.530783574287622e-05,6731,1.290222975046619,0.2845820898942495,0.0006009145426204238
0,2,2,1,6190,0.5422027817575211,0.04949923494589135,0.00012391990091238555,6256,0.5007534848773063,0.09186713180935199,9.60346223294644e-05,6028,1.3481478561445772,0.28557917886574413,0.0007106367993658788
0,2,2,2,2887,0.5547474798482824,0.05161089298033951,0.0002447138605906234,2992,0.4911595437607266,0.08998039564711799,0.00021845258690617706,2747,1.4211683697719173,0.2941424649360191,0.0015415828541560132
1,0,0,0,144,0.554773945342458,0.07149173178746328,0.0016679707192530952,155,0.48114366942730435,0.1282798457094504,0.0014637994274360666,140,1.3174125483906214,0.3650142955329381,0.01014139174795702
1,0,0,1,52,0.5523939085850746,0.06936961855847372,0.0033077128984297256,53,0.5306241419355713,0.13432494687097218,0.0032526716458528113,52,1.3623825930994355,0.3847540503275135,0.013566816320187424
1,0,0,2,51,0.5587376486512059,0.05541423252229782,0.0018118297612779819,53,0.5772562511735142,0.10328520137080265,0.0032194514780553318,51,1.3244532128096147,0.30719405194929167,0.012459721670282298
1,0,1,0,752,0.539955874106449,0.06495041580561582,0.000672343197983443,771,0.5056151348994176,0.12631997192629538,0.0005890773072832856,729,1.2775172237875918,0.33030157160918006,0.0038576658366600023
1,0,1,1,264,0.5356881772159303,0.06445492920316678,0.0011475968443173754,268,0.515742632217376,0.10417448504119735,0.0010559221671450924,254,1.3127368122304068,0.34057955504163806,0.007496439099938185
1,0,1,2,167,0.5688401739358755,0.059895731215613916,0.0018175464871497762,178,0.4952061365758796,0.114637021338337,0.0019902830612888544,155,1.4026858524820134,0.31877197621820175,0.011253861256400407
1,0,2,0,3327,0.5645560870804974,0.06271460270309541,0.00038195538870465696,3601,0.5321825878246655,0.11477755255104884,0.0003160982431096949,2659,1.4891891465963212,0.33171957019463116,0.002498787799366471
1,0,2,1,812,0.5769839388780097,0.06743249447134107,0.0011021846509815922,982,0.4567029668718765,0.09733721895608659,0.0008244450950620335,680,1.5110194886881154,0.3604758386343446,0.007686702304389331
1,0,2,2,346,0.5957356940064703,0.06657660015667775,0.0019472043269202148,443,0.4337960188090232,0.09412733786229732,0.001477680802922472,272,1.5422991307202,0.3380418097957642,0.014359520961558665
1,1,0,0,308,0.5304566792047355,0.06767123246927861,0.0011272995802779516,316,0.4860526733414056,0.11434649845661776,0.0008882772949403493,306,1.1971989659587365,0.3390719845099679,0.005343566742703202
1,1,0,1,369,0.5099138426748508,0.055663613037220644,0.0004496210369826866,380,0.5271671586022763,0.10400332738784038,0.00038885674931796426,377,1.0876360753639482,0.2722438161782385,0.002012762807669684
1,1,0,2,397,0.5102954371909836,0.056543506967744836,0.00027488602193477465,403,0.530483677045512,0.09720525572230025,0.000351124757425735,403,1.1026043936779113,0.2755650545519084,0.0011663352228495375
1,1,1,0,1138,0.5147259730814505,0.054443831707324836,0.0004102216533320331,1162,0.49298532428738234,0.10167024685948427,0.0003381278492670031,1157,1.1220375370399698,0.27845172183211025,0.001878069844903632
1,1,1,1,1142,0.5065836692227786,0.053296625862427206,0.0002944363861496559,1158,0.49183139430693085,0.09671847596600609,0.0002364577451872167,1160,1.0954677004949738,0.2591468104119007,0.0011743262312551858
1,1,1,2,854,0.5166918594668208,0.057518118810757586,0.0003499675209953218,876,0.49836966562285184,0.10047514134632937,0.00036068776627150214,853,1.147779581821021,0.2867783515653129,0.0016163377602442458
1,1,2,0,4795,0.5324121552588947,0.061231424718494055,0.00024843411861061955,4942,0.4781257084502901,0.09365996742057005,0.00017527944293492545,4406,1.2769584736428015,0.3542652674864504,0.0013311718496238267
1,1,2,1,2314,0.5357474565625278,0.06141243235797986,0.0003730459583848231,2434,0.4547174027770004,0.09342398008364432,0.0002829756142556091,2231,1.279004198768694,0.3339589524111412,0.00224403498173096
1,1,2,2,860,0.5519288859537989,0.06680379087198182,0.0006388282122817599,908,0.4531960793057099,0.09083873084556746,0.0005794115216115913,780,1.3555506797917658,0.3536476463489618,0.0038973350720660632
1,2,0,0,1280,0.535169923741917,0.06876162061657075,0.00032328323827359015,1344,0.49906662697857324,0.1229722158903222,0.00026135106048469673,1274,1.209243350708941,0.3395608338565984,0.0016730074442391108
1,2,0,1,1900,0.5226192334706801,0.062269000705373875,0.00015829659143687158,1929,0.5247728337777188,0.10823207268695702,0.00015360196654139418,1915,1.1554274342706277,0.30573200564670105,0.0007430610243982714
1,2,0,2,2224,0.5153537087200525,0.06043450085786585,0.00010903010788991345,2269,0.5276504954026986,0.10116327986355052,0.00010515847093766178,2249,1.1274373552076549,0.28935030260354405,0.0005332077216699348
1,2,1,0,2317,0.5108996751654068,0.053003744149200456,0.00021965318487719273,2333,0.5006605554413266,0.10981270233599294,0.00017769046715378556,2347,1.105852570051581,0.2545211006465779,0.0009823272044628501
1,2,1,1,3602,0.5121087534921683,0.05232794960230554,0.00011217552769165452,3634,0.5111914736294726,0.10304645177954458,9.821751510829449e-05,3638,1.1401085270556155,0.26176318754877376,0.0005132223516457147
1,2,1,2,2797,0.5162774475311014,0.051938842277261504,0.0001162593556117904,2829,0.5099859565605386,0.0939721666120552,0.00011123164023539354,2813,1.1712491825892581,0.26520287234499745,0.000511262437354685
1,2,2,0,7616,0.5307908473049576,0.05913133814837906,0.00013136133650700895,7819,0.4940623083769205,0.09922973914309205,9.048171296068327e-05,7236,1.2777176745621779,0.333823634300861,0.00066146201513671
1,2,2,1,5607,0.5329987717576249,0.058765988376512014,0.00013409746684840473,5743,0.4959967747962734,0.09329439534943734,0.00010731466298693771,5384,1.314566136960576,0.3283431191209787,0.0007468571355934983
1,2,2,2,2225,0.5388012576017921,0.058124667749248335,0.00025292022464974126,2294,0.49308507067915824,0.08829700108563467,0.00022418761490369642,2128,1.3372600422289032,0.3228174883042973,0.0014958127486545726
2,0,2,0,933,0.6012064013056497,0.05871193715393187,0.0009361520148514136,1205,0.5648617168964025,0.11475233751415713,0.0008001605254725118,680,1.6347172527323075,0.33075353380051997,0.007410111261110597
2,0,2,1,180,0.6191876508170672,0.05007218446774649,0.0026475118312441616,275,0.509467140254789,0.10517064533048283,0.002109381258883898,133,1.7102447019308589,0.2895170818619731,0.02136784499456132
2,0,2,2,98,0.629792740911917,0.043207696003760294,0.0043673564881642,117,0.47144611732984876,0.09232781142152066,0.003244625426591477,70,1.7326775734717592,0.2282531248995705,0.034483022698056066
2,1,2,0,588,0.5846563836286243,0.052441801032908505,0.0009225705348592947,641,0.5354310712319044,0.10865669622897817,0.0007684517640082061,496,1.487434092513988,0.2986434575913952,0.006642512714637941
2,1,2,1,174,0.5974301766150966,0.05403185159755024,0.002404760925251759,229,0.46529657166833704,0.08751599429301618,0.0018573268972613681,152,1.5434421283373447,0.3019707547439261,0.0171305772773493
2,1,2,2,70,0.6148147156460843,0.053394204911908036,0.004390629961984168,93,0.4429042001515252,0.06829083637971926,0.003357956889230657,55,1.6384502047732634,0.3038207272852192,0.03212387876968911
2,2,2,0,313,0.5650016309307219,0.057200831730037725,0.0008370314873207063,324,0.5261976400726337,0.10893607104931635,0.000701716966265754,239,1.4268286541718125,0.3277795784523066,0.0064204897491678195
2,2,2,1,189,0.571524548160457,0.05528950138234107,0.0011831539677415468,197,0.5213707040881578,0.08811831019668435,0.0010296238653419616,144,1.4725634375424932,0.3124287221016897,0.009018708861973132
2,2,2,2,103,0.5777644799193576,0.05499606008428176,0.0017347079930000809,107,0.5034310358405946,0.10193635293395957,0.0016685491123550507,84,1.5501631693411948,0.3361788561154299,0.014759485592657298
3,0,2,0,1001,0.5919489954977404,0.06060400482242035,0.0007225941495345103,1241,0.5801513882519265,0.11360995545641235,0.0006245916557886303,674,1.6241681341555323,0.3210397442039876,0.005595703287266598
3,0,2,1,76,0.5964407121161758,0.053996219215354,0.003414609978430559,91,0.5067684548304405,0.10967491512793885,0.0028812574106700543,67,1.70183680500182,0.30395579776423104,0.02587403052177124
3,0,2,2,41,0.6169272616626229,0.05067786007985102,0.005867423582230227,55,0.4142738652230895,0.09900929755142232,0.0038870855090640246,33,1.6992121436479646,0.24996983357644378,0.04583305145006743
3,1,2,0,372,0.573972931882755,0.05782367634414035,0.0008212041120455566,420,0.5508740553066976,0.1109559018101316,0.0007974538704607326,277,1.4318336409129935,0.34412565605732,0.00585395933676975
3,1,2,1,77,0.575889421552919,0.06796882090120045,0.003140994937158091,100,0.46092823506748365,0.10358959032609417,0.002551363528870032,62,1.429798882780626,0.35620674444628103,0.022160844557864524
3,1,2,2,60,0.5833748756838758,0.05959226834659077,0.0032757441874857684,77,0.40489204685807473,0.09036750632553747,0.0027647034383069574,50,1.5554380755038537,0.3404951357891438,0.02616693536532282
3,2,2,0,375,0.5592149268348435,0.0616074134665046,0.0006370570137270102,404,0.5335199494229746,0.10458279141357715,0.0005408485904322703,292,1.4381466775330487,0.33355714087551713,0.004653115265110809
3,2,2,1,232,0.5472756663857851,0.06506213639739777,0.0007474066044388711,239,0.5077170092570649,0.09278361750852643,0.0005920806939155401,193,1.3713832625986468,0.36049736224708984,0.004326818174210023
3,2,2,2,119,0.5286185954307822,0.061753064272617654,0.001148682228377981,124,0.4733695536540007,0.0841992992847398,0.0009006638824710824,108,1.2949381460630813,0.3294238024843901,0.005484279287962844
4,0,0,0,10,0.5816494517436591,0.06968767805612688,0.0,13,0.4146024854674363,0.16600127325101602,0.0,7,1.5060304378143188,0.33168977007269645,0.0
4,0,0,1,2,0.5067701449212607,0.02764305238918788,0.0,3,0.5691771329936263,0.15273123268974464,0.018018159582115018,2,1.6761193867623452,0.09345617333373697,0.0
4,0,0,2,3,0.5751323119130455,0.03626558173622718,0.0,4,0.5506597816346388,0.1514531825982657,0.0,3,1.7167004704886504,0.22789612140496196,0.0
4,0,1,0,6,0.6182801110500393,0.06481110700948096,0.0,8,0.32900398364350897,0.16990988036175128,0.0,2,1.7415122147562485,0.35282745008532324,0.0
4,0,1,2,3,0.5288600432963628,0.03561318763517582,0.04138546358548205,2,0.3589800413989169,0.18955149491046247,0.02013415002812699,2,1.8038603926971981,0.0037483355601978584,0.2492184898934372
4,0,2,0,84,0.6144010454789194,0.06950253156271549,0.0031405296102960953,180,0.3935128791249308,0.12201460603223208,0.0022809810309494917,8,1.612907454576915,0.41041920359900297,0.05978256014298518
4,1,0,0,18,0.5849272916552584,0.08563142298553093,0.0025335895428165844,24,0.43421642006976424,0.14553785966829813,0.0025721079460523312,5,1.3484706407786273,0.42787818334794553,0.0
4,1,0,2,2,0.5202670242566629,0.006363398214319677,0.0,2,0.48609222681746383,0.06240946060121764,0.0,2,1.5409784784017448,0.4402315165115691,0.0
4,1,1,0,10,0.5685317848214404,0.06270178358273626,0.0050516626078703445,14,0.36342611628029126,0.09732813519734056,0.0026455026455026354,3,1.6139375042245756,0.28905959692329314,0.0
4,1,1,1,6,0.5670178840138819,0.059643831224738174,0.0039682555472179875,5,0.45598040664508116,0.08568587647280027,0.004450135018757351,1,1.3621934884228422,,0.0
4,1,1,2,16,0.5592771216767373,0.0546232273793932,0.001816877969026999,16,0.4450404369963605,0.13395594437386277,0.002745042177706343,3,1.607731335915325,0.4746174764334668,0.0
4,1,2,0,112,0.5929962576692304,0.06876792272263878,0.0023969404406464084,129,0.39410751188273463,0.12438652674151139,0.0019484719849234497,12,1.7122650423066839,0.4221843501063699,0.0220911194612437
4,1,2,1,23,0.5918293443079371,0.04109616113566008,0.0028886885810927034,30,0.44880622853103486,0.1151655041172859,0.003004042083666993,1,2.096070348041324,,0.0
4,1,2,2,16,0.591472921958236,0.07610119660101447,0.004096805958797929,21,0.4141668399401139,0.10888842688795769,0.003916026348966078,1,2.03387950579636,,0.0
4,2,0,0,34,0.5836856795380185,0.08452996270918615,0.0019430134851391736,48,0.4419478430129902,0.1439196983070734,0.0034830068296799062,17,1.5741290646737252,0.318155104868068,0.05023325369453541
4,2,0,1,6,0.5486117178159948,0.06857645342610716,0.010578704576408063,7,0.4697209085119671,0.15030092915348792,0.0,3,1.948435547301277,0.16658655659703384,0.0
4,2,0,2,11,0.5243405635904497,0.08327848386912262,0.0021745001997756693,12,0.4161416719280711,0.13197055406254563,0.0,3,1.525349842488289,0.13536557172621214,0.0
4,2,1,0,40,0.6100949738048793,0.07086362269988547,0.003942244813357075,57,0.390219190911245,0.12512922144705046,0.0032382256241810497,7,1.837418744647842,0.2020486986650935,0.0
4,2,1,1,15,0.5869356404996597,0.07453797800298675,0.005591550622432773,14,0.5272986848624809,0.15204632954368333,0.005516674015908226,5,1.9262022642949674,0.262298678840606,0.0
4,2,1,2,30,0.5453158882392227,0.06671167407296817,0.0031744933429769923,26,0.42239176930571803,0.09146345283527733,0.0026127319296757423,6,1.8967125303096246,0.16258791241489134,0.0
4,2,2,0,243,0.5792355225090061,0.07277510765687951,0.0017702566624262857,249,0.40345399485764577,0.1191446908681163,0.0012173149243570526,31,1.7426776081035067,0.28833698277644204,0.03616597362108763
4,2,2,1,66,0.5801242984375949,0.06766050481420717,0.0027026135439479388,63,0.39453990673184824,0.1259678009262831,0.0021169377858883493,9,1.8701106715547384,0.2004990709059981,0.045849276571822264
4,2,2,2,31,0.5780379337335948,0.058749889859662355,0.00395146609885444,31,0.43632938524747156,0.10577711702354285,0.003228158332999319,6,1.7321363717112437,0.48856856024937617,0.043841868031437616
5,0,1,1,1,0.5784580778468004,,0.0,1,0.5749854294091489,,0.0,1,1.611177271017234,,0.0
5,0,1,2,1,0.5826604148038003,,0.07296478542009632,1,0.4435836272245005,,0.08154290306425471,1,1.732296646631476,,0.44548712763295106
5,0,2,0,53,0.6245650647345365,0.047719262502495176,0.003370705170985096,105,0.4869224575310606,0.1405710484260503,0.0026485517748730003,8,1.9527921385933578,0.1701673039673519,0.048967547948349226
5,1,2,0,105,0.6052833478677624,0.05341251102892523,0.002306118252972219,148,0.40485639323954065,0.11344433231341028,0.0019115069864578302,3,1.8349495749942502,0.25662718093314246,0.058717639054530014
5,1,2,1,18,0.6193003235041178,0.06365698360563486,0.004937872279325052,22,0.5296099854221206,0.09254613917961083,0.003967572472295682,2,2.0260430008074986,0.1593719822135702,0.15114083006287193
5,2,2,0,113,0.5961603307596143,0.05366293473612164,0.0014540688772137556,130,0.45506271143787047,0.10533998037002383,0.0010236742774576066,20,1.90592118220761,0.23753414842402398,0.029468535304666338
5,2,2,1,34,0.5824597742172279,0.06362364570993287,0.003893472491254667,37,0.4590474839043051,0.10844214169924213,0.0018478220142816144,5,1.893805748727798,0.24148277382263775,0.04837813186973774
6,0,2,0,41,0.6396914743314974,0.04536847447635966,0.004094617826932196,121,0.5124985445124899,0.16746047896450583,0.0028906542047877335,5,1.9263758587200104,0.19633439537045075,0.0
6,1,2,0,74,0.6108130668126092,0.05897664744722038,0.003050800843961642,132,0.41227237272714734,0.1363844643092443,0.0021597544830810962,2,1.6339606386796584,0.06999495880419426,0.0
6,2,2,0,170,0.5953566714941222,0.06934649883512904,0.002443370432216274,182,0.43829728617845726,0.13980929749969756,0.0017201723592666323,20,1.9043828072124604,0.2721064025376793,0.058518762306080274
6,2,2,1,24,0.6148753540105917,0.07004790216188458,0.0044183451376022765,27,0.41573638122581547,0.10820252953035207,0.003804187495598329,4,1.6520982194124239,0.5037870367124608,0.11114134814059257
6,2,2,2,19,0.6158786906578426,0.06126278277860537,0.010950259699654035,18,0.4012047489410296,0.07476706265721757,0.006709163629185176,2,2.1316423009325076,0.07761197852903222,0.4006645659344652
7,0,2,0,29,0.635474046245564,0.04690297538122471,0.004656456517514365,88,0.5319469789004799,0.1518226243369326,0.003048065989077214,4,1.971247320889053,0.16973004803759664,0.08077945945953702
7,1,2,0,28,0.6151079112164889,0.06768183388209252,0.0034179780145116782,63,0.4465731743049881,0.1537816064257313,0.0034497150725268854,1,1.913551553883076,,0.0
7,1,2,2,1,0.4879612417534244,,0.0,1,0.5864597337692683,,0.0,1,1.828260854879032,,0.0
7,2,2,0,36,0.606278249052066,0.06334338580979315,0.002536303221315825,67,0.5078454351853847,0.10274997211186983,0.0017609421096640592,7,1.8087853816758943,0.3370233072401656,0.061818792194514825
