glacier_type,temperature_category,precipitation_category,area_category,slope_category,AAR_n,AAR_mean,AAR_std,AAR_1σ,THAR_n,THAR_mean,THAR_std,THAR_1σ,AABR_n,AABR_mean,AABR_std,AABR_1σ
1,1,2,2,0,225,0.5361227779820249,0.06385613470188191,0.0010962208056600577,226,0.4872198814403047,0.09256151476495149,0.0006472213290612362,203,1.3287947377527851,0.34235391739667215,0.005549917588068841
1,1,2,2,1,142,0.548790661191291,0.05620394623432251,0.0008200371895211972,148,0.48665757673564225,0.08520054006770388,0.0006545352352526261,126,1.4048013707845142,0.36037296181801365,0.006023515704677114
1,1,2,2,2,67,0.5320109946236352,0.07315506736000174,0.0016255787839822857,72,0.49635995043514847,0.08941392820366315,0.0012409656927253089,60,1.2533780918539676,0.40111167882878873,0.0077837029462244555
1,2,0,0,0,87,0.5393659519847401,0.06495736585400606,0.0015370596112190475,90,0.4977283606128507,0.12357726710677641,0.000765494302660358,86,1.2187689862413316,0.3210822443807524,0.007864867901680487
1,2,0,0,1,108,0.5286071673483106,0.061138280076059724,0.0007206318152183443,109,0.5201700353958891,0.10333638083037139,0.0006827334322139798,108,1.1629762253079667,0.2996531969123505,0.0022268868730387203
1,2,0,0,2,97,0.5255473948474189,0.07124143132910277,0.0,98,0.5100337656892154,0.11782786846960441,0.0,99,1.167831357798589,0.36042222296146037,0.0
1,2,0,1,0,186,0.5130553969043683,0.05895657089981984,0.000903055726334661,187,0.47689343545502,0.10949927250691714,0.000776791157691331,188,1.1155341137308021,0.2882870090684646,0.004229306504799915
1,2,0,1,1,181,0.5191070558303763,0.0546707309436166,0.0007427392727645277,184,0.49618518181382576,0.10201750349468454,0.0007430166023414352,182,1.1413820372631245,0.27108268267741503,0.00348488280752509
1,2,0,1,2,114,0.5277566655113708,0.05687717937838864,0.0008337990443063892,115,0.5123843822464782,0.09590620409278519,0.0010590449248682335,114,1.1905934557817763,0.2784827267703769,0.004939987429594199
1,2,0,2,0,464,0.5263605639069491,0.0667370068962969,0.000921267355393166,486,0.45611737530326824,0.1028932386267543,0.0006802842446351463,455,1.201985461352229,0.3456556730336159,0.004955585816372427
1,2,0,2,1,253,0.5417989647466634,0.07151691873004834,0.0012819870849004,278,0.43962186321044555,0.08852183556649298,0.0011073782416597005,237,1.2698301024684204,0.34757787087108083,0.007808086430305596
1,2,0,2,2,96,0.5676895458511058,0.06459261952784073,0.002294749242018807,112,0.4279802372824198,0.08351242684265549,0.0019723233395321092,91,1.4283467543256205,0.3569194239676008,0.015633346205936278
1,2,1,0,0,319,0.5300204067655855,0.07184970807539157,0.0006042270334883018,333,0.4859578126415334,0.11754213693146863,0.0003628620520232493,318,1.1733092727928962,0.3519121307028873,0.0028219403727394706
1,2,1,0,1,481,0.5118295076190733,0.060052959776792404,0.0003441674141611854,490,0.5145490455945969,0.10639223321205593,0.0003783736532129619,488,1.0921955311402145,0.2850792853892072,0.0014268779775243742
1,2,1,0,2,476,0.5102547895276469,0.06137911116874987,0.00026201988069319827,490,0.523981480820471,0.10239468456398974,0.0002626428779006619,488,1.0968756725153166,0.2962754431258734,0.0012097980037503848
1,2,1,1,0,833,0.5054023157013986,0.05282503680653562,0.0003943433799335581,848,0.49444017157773984,0.10517838822013904,0.0003180973104512731,846,1.0697852319370036,0.2435462898334645,0.0016925982275626378
1,2,1,1,1,1115,0.500547099183713,0.0510955288549045,0.0002242280473889635,1132,0.488844194449258,0.09444369783893437,0.00019109053328995792,1134,1.0687572145001771,0.2408732356762194,0.0009142454808203893
1,2,1,1,2,693,0.5095883402159841,0.054304890874667916,0.00029242121303675275,710,0.49779493598273195,0.09340046224094926,0.0002642616997257894,705,1.1260524079684766,0.27135417723685207,0.0012133107946108587
1,2,1,2,0,2538,0.5199170682543237,0.05523910101534219,0.00025339644779758246,2601,0.4807690476679498,0.09104334433432862,0.00016656571208746433,2518,1.2091713880686088,0.3014317190736112,0.0011340633447385813
1,2,1,2,1,1432,0.5193829564691298,0.0605576029748967,0.0003096778201963192,1469,0.4722952924920028,0.08845317142446216,0.00023723749180899707,1416,1.2223485482407423,0.3235162796282319,0.0015636903107237154
1,2,1,2,2,451,0.527632038967258,0.06308212490125285,0.0006610534871514195,478,0.47481733399983606,0.08204453986536693,0.0005887894052678096,443,1.245300593223014,0.3466780738303084,0.003653446224406542
1,2,2,0,0,874,0.5366317560740956,0.0679510988539434,0.00039002163977549555,921,0.5039370712208634,0.12460251946035483,0.0003502088620263595,870,1.2214362611934428,0.33617729758688925,0.002081742571634248
1,2,2,0,1,1311,0.526084650157056,0.0627403298070862,0.00018210476013856254,1330,0.5289167144042971,0.10910459642440849,0.00016452303574396687,1319,1.178203703638034,0.31051090145671406,0.0009229903284083258
1,2,2,0,2,1651,0.5162248764857886,0.059384079490937526,0.00012595300607191683,1681,0.5297470192915819,0.09967996096582353,0.00011952540894139029,1662,1.1340048009942723,0.28195005282065605,0.0006280310129764708
1,2,2,1,0,1298,0.5141187323226272,0.05196489287133213,0.0002700838701235238,1298,0.5081484883795091,0.11213867019401969,0.00021515115197004404,1313,1.1277054549207657,0.2538853265972889,0.001235785246549136
1,2,2,1,1,2306,0.5171497560206645,0.05185254671568063,0.00012469367522821174,2318,0.5232959937874028,0.10519155306133753,0.00010734191316931921,2322,1.1748546982787422,0.2638599051935108,0.0006104098240680234
1,2,2,1,2,1990,0.517949266887697,0.05056115382931237,0.00011853236165223092,2004,0.514167496309221,0.09373418189874311,0.00011044035179774269,1994,1.1861230436543053,0.2605044450456021,0.0005063794459588388
1,2,2,2,0,4614,0.5372176576056046,0.05948469096142117,0.00013785286500301428,4732,0.5052662408743482,0.10129270553017036,9.533641403894866e-05,4263,1.3262885651090541,0.34210873462689945,0.0007294792174766606
1,2,2,2,1,3922,0.5374024940082365,0.056376535997539584,0.00013087701263286207,3996,0.5086318355885241,0.09221866104756249,0.00010122299283906656,3731,1.3524065405526224,0.3216367988590281,0.0007505669741013514
1,2,2,2,2,1678,0.540150507859385,0.055616192994089875,0.00025232584342527257,1704,0.5024886619192702,0.0877297318857182,0.00021680627737568405,1594,1.3576170968768377,0.3088036008434256,0.0014697604573972111
2,0,0,2,0,927,0.6015860117856068,0.05842701102503394,0.0009420694892651845,1198,0.5649936503059674,0.11480457134891975,0.0008035725459780482,675,1.6380470072215816,0.3295542638386064,0.00746500097415586
2,0,0,2,1,168,0.6211916362795964,0.050323769484195424,0.002780167000413799,263,0.512001847128527,0.10617004996789696,0.002192657349671694,122,1.7302272507691632,0.29151796718781803,0.022747615106454584
2,0,0,2,2,92,0.629280935257511,0.04394585353865927,0.0045976126928087046,110,0.47722646157348597,0.08746923284346751,0.0033921792542294066,65,1.7184031513917313,0.22137261728177257,0.03636599192534661
2,0,1,2,0,6,0.5425565821522981,0.07850641262490633,0.0025251146081731366,7,0.5422822562308881,0.11123115742154996,0.007714771598779502,5,1.185200396680338,0.12540995028672147,0.0
2,0,1,2,1,12,0.5911318543416574,0.03783740902431015,0.007883422853862138,12,0.45391481460536154,0.059290994655469165,0.005234519093922214,11,1.4886200693605738,0.13868730720779548,0.055651163347913195
2,0,1,2,2,6,0.6376404276128086,0.031475407595840506,0.010893945295797012,7,0.3806121363584073,0.12480501877022111,0.009978535451195137,5,1.918245060512125,0.2612807181745078,0.09777232813338328
2,1,0,2,0,535,0.5860080810134494,0.05194448878745012,0.0009974100735872223,584,0.5315085570993427,0.10891359812243803,0.0008254644321705742,453,1.4932970705918356,0.29592333929065273,0.007202864056575615
2,1,0,2,1,154,0.6001191848180447,0.050931199913051804,0.0026515653342256786,203,0.46317125086963495,0.08664887570901676,0.0020492971002927735,133,1.553243193618773,0.28423789390569915,0.01890535397921601
2,1,0,2,2,44,0.6320412624386047,0.04350833156352641,0.006434782923087937,63,0.44507301737955585,0.06779105563833582,0.004578179262409321,33,1.754962148375998,0.2763401051671164,0.0513948824101823
2,1,1,2,0,53,0.5710118911591632,0.055924787044250156,0.001842014323515254,57,0.5756196370813078,0.09813657713276211,0.001775314103355485,43,1.425668300205501,0.3231717482709294,0.010617961353488218
2,1,1,2,1,20,0.5767248134523955,0.07199981052544961,0.004566153817812892,25,0.4744907209149757,0.08802800495873653,0.0035421360649765983,19,1.4748346713673475,0.40841783234435614,0.03560925915884295
2,1,1,2,2,26,0.5856620979972033,0.05662617435298429,0.004598935951612473,30,0.4383496839726608,0.07027217844299047,0.003991085669831523,22,1.4636822893691621,0.2601278359618009,0.022503801004685204
2,2,0,2,0,75,0.5693706578534155,0.05503872499748274,0.0025114222197594595,79,0.5204238908292917,0.10853065039321717,0.0019158641727934616,70,1.3887309379236663,0.3177660441276281,0.01671638492817016
2,2,0,2,1,42,0.5713374584016068,0.05028893279673561,0.004364475305263278,46,0.487848067382589,0.08857171123090365,0.0037193866074947844,41,1.423978205441723,0.2877756368028982,0.027297932838034073
2,2,0,2,2,17,0.5809148416513119,0.06840278439720421,0.007957835889629426,20,0.4414242063900831,0.09083469070492506,0.0070751548645578925,15,1.4608126143700586,0.3756908151807341,0.06116050671266469
2,2,1,2,0,103,0.5617325137136299,0.05932485870223851,0.0013537129732089418,104,0.5104613522938395,0.11512882440887566,0.0012460506174528487,72,1.3297874884735275,0.32417848723855675,0.009390889798556148
2,2,1,2,1,42,0.5585604777545514,0.06189665850878726,0.002801381445184982,46,0.5073575033762547,0.08192789722463198,0.0022877620412350406,38,1.3284971983412643,0.30358134391960745,0.01606954516480925
2,2,1,2,2,24,0.5742175958193592,0.05547816867696403,0.004354602326855212,25,0.4472116313172076,0.08506507266127403,0.0039646607666518905,24,1.4590334233359903,0.32813478668866625,0.029465629499789706
2,2,2,2,0,135,0.5650686091096735,0.056986687457881616,0.0008676338477215139,141,0.5410394848897869,0.10315152580126746,0.0007765778094262055,97,1.526352407446521,0.3129393606474754,0.007492984116961484
2,2,2,2,1,105,0.5767850122263594,0.05406278830707891,0.000481771209404177,105,0.5421959280996216,0.08551728623422383,0.0002685590810783055,65,1.5874328468621592,0.2929577760920072,0.0038021796536693575
2,2,2,2,2,62,0.578273658450918,0.05159202993196538,0.0008382048552931479,62,0.5461023536163189,0.09073561025121955,0.0007262449994326331,45,1.6285492188676824,0.31378588096055954,0.009822190567705624
3,0,0,2,0,966,0.5922434139069368,0.06047003659702855,0.0007385075834913595,1206,0.5804661637208588,0.11410434164720049,0.0006386334910626104,653,1.626739014388453,0.32134600025224036,0.005705076248142175
3,0,0,2,1,70,0.5915826616033837,0.05267484042453688,0.0034365224385772873,81,0.5220670569595602,0.10155582427297201,0.003060794473688456,64,1.6936437898014007,0.3041287728471838,0.025656859493789808
3,0,0,2,2,28,0.62084908228734,0.053993199134880064,0.007717281749184843,32,0.47371447787979143,0.07144091948954887,0.005362436830548731,22,1.6930627407238552,0.2834250377034152,0.061795180593162
3,0,1,2,0,35,0.5838230474039188,0.06458171744156921,0.0034106604363355465,35,0.5693051249509988,0.09577215083001636,0.0024928619193884103,21,1.5442260011985216,0.30802632729112117,0.02799121914449683
3,0,1,2,1,6,0.6531179680987503,0.03547783719010798,0.016225975736256636,10,0.3828497775845713,0.09716525679289259,0.008531958552264185,3,1.8766211292774309,0.2954624425282438,0.18527406935814975
3,0,1,2,2,13,0.6084802633940014,0.043454399539162775,0.008133125898460785,23,0.3315738823963739,0.06767901825374673,0.005544146738261113,11,1.7115109494961833,0.1760956484656483,0.06026143102229431
3,1,0,2,0,231,0.5792396421809292,0.05522440888595311,0.0010361069829822116,273,0.5542162644159234,0.11547452323646686,0.0010313213550965565,171,1.4561588409840351,0.3265260776280733,0.008100558636760078
3,1,0,2,1,38,0.5913545744673218,0.0723582050122919,0.005131620763219762,53,0.45858950189823855,0.10893342561730633,0.0039575170833062966,26,1.4735383932280173,0.4002794448459389,0.04329907205174624
3,1,0,2,2,26,0.5868742479719498,0.06476774598909943,0.0052383574859764205,36,0.4208085144076179,0.10430487076863472,0.004492234099736428,21,1.5282991030767104,0.33422383379170273,0.041219332562814986
3,1,1,2,0,136,0.5659809156069538,0.06002913989588727,0.0013266970208753856,142,0.5463446412164755,0.10332307911239841,0.001236922425118016,102,1.4013726749493531,0.36924872434988454,0.008122028335756622
3,1,1,2,1,38,0.5602570895719129,0.06128481051349382,0.0037649977251846137,46,0.46273814618649906,0.099241026012999,0.003157803443088796,35,1.3950782200758869,0.32703069653475897,0.02250494251651836
3,1,1,2,2,34,0.5806988851106426,0.0561625584614317,0.004167772307953371,41,0.39091661193652466,0.07462023736983742,0.0033765576852123314,29,1.5750904348476469,0.3494961308748057,0.033829985974300966
3,1,2,2,0,5,0.5480337588089077,0.09232766205510766,0.011804450893072239,5,0.4970247981052773,0.03781917512034389,0.009071389028554745,4,1.1686859699487866,0.3243988694424691,0.03898951805624107
3,1,2,2,1,1,0.5822422260838455,,0.0,1,0.501625181562764,,0.0,1,1.507794805814325,,0.0
3,2,0,2,0,31,0.5674963382657148,0.05213826746593251,0.003961932029711957,32,0.5218385744194677,0.1111782004951537,0.0025288010796398696,28,1.36319523424319,0.24471030475292566,0.02531608745458198
3,2,0,2,1,14,0.5475783151219639,0.08162298910816206,0.009597379167060762,15,0.453077242037465,0.09273178625985304,0.00679727829516815,12,1.229658903316297,0.3232075519635762,0.04589672678997289
3,2,0,2,2,10,0.5508075461498967,0.07100850667623171,0.008445777466707077,12,0.40430745795378326,0.06644424656016976,0.007463244532556889,8,1.2047954248312371,0.2303930206460966,0.05767151637662968
3,2,1,2,0,78,0.5510279320945413,0.05144722916338585,0.0010812397873573767,79,0.5377848747515871,0.10081895970471771,0.0005612732780746245,72,1.3471302290022438,0.30310217215496704,0.00552844500739804
3,2,1,2,1,32,0.5416516615262685,0.07563230865938667,0.0024524863482250966,33,0.4794242522656096,0.08730047649136834,0.0023873374392864638,30,1.3026652056115373,0.4159791151771068,0.0141399727901108
3,2,1,2,2,25,0.5082023765436494,0.07371204541102513,0.0035062092896047566,25,0.42549165316193943,0.07479443127007138,0.0021536598163791583,24,1.0678791482399062,0.22655998774082373,0.009495507782973802
3,2,2,2,0,266,0.5606504976445675,0.06519196098182509,0.0007020526949090762,293,0.5336458023211039,0.10510956735907373,0.0006759841087598341,192,1.483208264545205,0.3477186496860492,0.005670104492735057
3,2,2,2,1,186,0.5482204571019035,0.0620690419680542,0.000411367311691322,191,0.5168963678382796,0.09168968310475537,0.0003062721537589215,151,1.3962987196913716,0.34936471831979143,0.0030640821234654346
3,2,2,2,2,84,0.5320533092996771,0.05573906173676007,0.0007404409187209895,87,0.49665337734025516,0.07831651203466104,0.00045300067678547744,76,1.376129694979015,0.3317862616995009,0.0038591627560176935
4,0,0,0,0,9,0.569027337629517,0.06058955503194354,0.0,9,0.4436898709311963,0.17182342620187088,0.0,7,1.5060304378143188,0.33168977007269645,0.0
4,0,0,0,1,2,0.5067701449212607,0.02764305238918788,0.0,3,0.5691771329936263,0.15273123268974464,0.018018159582115018,2,1.6761193867623452,0.09345617333373697,0.0
4,0,0,0,2,3,0.5751323119130455,0.03626558173622718,0.0,4,0.5506597816346388,0.1514531825982657,0.0,3,1.7167004704886504,0.22789612140496196,0.0
4,0,0,1,0,6,0.6182801110500393,0.06481110700948096,0.0,7,0.3374975244818956,0.18167999288919393,0.0,2,1.7415122147562485,0.35282745008532324,0.0
4,0,0,1,2,3,0.5288600432963628,0.03561318763517582,0.04138546358548205,2,0.3589800413989169,0.18955149491046247,0.02013415002812699,2,1.8038603926971981,0.0037483355601978584,0.2492184898934372
4,0,0,2,0,81,0.6139220016152204,0.07006746016099454,0.0032025907178765615,169,0.39911916259352404,0.1226071662948256,0.0023558792250546177,8,1.612907454576915,0.41041920359900297,0.05978256014298518
4,1,0,1,2,1,0.4959182396821657,,0.0,2,0.7124727294991379,0.03324968687628701,0.01933386972228701,1,1.067411057978384,,0.0
4,1,0,2,0,36,0.5888313624314697,0.07616137070761457,0.002786214824663632,49,0.41861898935440506,0.13092313346401407,0.003015710241000602,6,1.7541239424551784,0.3724418912886762,0.0
4,1,1,0,0,13,0.5827420815048281,0.09106079416712154,0.0035080470592845016,19,0.4117476142928388,0.1436392324065726,0.003248978458171366,4,1.3884230174455143,0.48318219859382794,0.0
4,1,1,0,2,2,0.5202670242566629,0.006363398214319677,0.0,2,0.48609222681746383,0.06240946060121764,0.0,2,1.5409784784017448,0.4402315165115691,0.0
4,1,1,1,0,7,0.5612736224429534,0.06888992268322146,0.007216660868386206,8,0.3496472505703267,0.06869521326863458,0.004629629629629612,2,1.622056267691992,0.40830799064612283,0.0
4,1,1,1,2,8,0.5774845140134779,0.056540956780446336,0.003633755938053998,7,0.3871938780175256,0.07369626915642802,0.0029755178075782573,1,1.7985047828398346,,0.0
4,1,1,2,0,45,0.6011782700177218,0.06375137088154868,0.003917528776491569,50,0.3783554423130368,0.10862626640210975,0.0036652148848472406,5,1.7445000263253885,0.5199394070224717,0.053018686706984876
4,1,1,2,1,8,0.5885843484840904,0.036579516955846915,0.005628483053624862,10,0.3859873409723249,0.09633414354961357,0.00462342899864245,1,2.096070348041324,,0.0
4,1,1,2,2,8,0.5653570354203544,0.08260844388757814,0.004451353531873606,10,0.39268366285593115,0.10358555654867765,0.003777500159061048,1,2.03387950579636,,0.0
4,1,2,0,0,5,0.590608838046377,0.07894348408767304,0.0,5,0.519597882022081,0.13204827386170787,0.0,1,1.188661134111079,,0.0
4,1,2,1,0,3,0.5854674970379101,0.05328917715484374,0.0,3,0.4663626175542088,0.1376809454094011,0.0,1,1.5976999772897422,,0.0
4,1,2,1,1,2,0.527000247569175,0.07232813189379787,0.0,2,0.4724624172246391,0.11051734179078929,0.0,1,1.3621934884228422,,0.0
4,1,2,1,2,7,0.5475199421482583,0.049570246583488284,0.0,7,0.4264777695458304,0.1053525051806176,0.0,1,1.9572781669277557,,0.0
4,1,2,2,0,31,0.5859557955039811,0.06779934972888044,0.0056732718968651626,30,0.380325547961836,0.13543382682428773,0.002935956898960127,1,1.2999367213221944,,0.0
4,2,1,0,0,6,0.5789820016444698,0.07272092284895548,0.0069060028492061165,11,0.4380608051824723,0.1620247850892312,0.002486015441796143,4,1.5861652541925175,0.034977535333720264,0.0
4,2,1,0,2,7,0.5554844095737249,0.08246939903300514,0.003417071742504623,7,0.4465192943808088,0.15371840247266005,0.0,1,1.6751839077213124,,0.0
4,2,1,1,0,19,0.5961009687304387,0.06832570643644585,0.004480987832474975,19,0.38629209171537865,0.1328862605389744,0.005575958467275885,4,1.7592222276955911,0.24771445576949871,0.0
4,2,1,1,1,9,0.5705297565336441,0.0833393949669422,0.009319251037387954,10,0.5477719549851324,0.15410390358249493,0.007723343622271517,2,1.6992797157239132,0.23252689916341557,0.0
4,2,1,1,2,16,0.5644662579118548,0.07140154884189588,0.005866421821676953,14,0.44692552070283165,0.08041709387891113,0.004579554406219454,3,1.9981574794998398,0.16834035740580275,0.0
4,2,1,2,0,59,0.5882423233473092,0.06785115159604689,0.003823249525946114,60,0.4154304607880804,0.11361429253243184,0.002962522692693623,7,1.674585229743032,0.22892193526319682,0.05945683319035964
4,2,1,2,1,23,0.5879851515412652,0.0699013414219232,0.004781831106912898,22,0.41100841836416835,0.10842973585688781,0.0038283056370843403,4,1.9061543990889105,0.2611027762873516,0.0
4,2,1,2,2,16,0.5896613006683492,0.06128915647204344,0.006612136840762244,16,0.44208401991363516,0.10412634411976501,0.006028740269825163,5,1.6766765895518492,0.5246957611811148,0.05261024163772514
4,2,2,0,0,28,0.5846936105152075,0.08802199328388233,0.001837570250514467,37,0.44310344885449554,0.1405119033225309,0.004457639797803992,13,1.5704256217448658,0.3668713066057511,0.06568963944670014
4,2,2,0,1,4,0.5382786814580676,0.04883745492676366,0.0,6,0.48903459622777795,0.1548389081805271,0.0,3,1.948435547301277,0.16658655659703384,0.0
4,2,2,0,2,4,0.469838833119718,0.05737165269416625,0.0,5,0.37361300049423846,0.09260045341687832,0.0,2,1.450432809871777,0.054518853263321426,0.0
4,2,2,1,0,21,0.6227562164912781,0.07236227235484002,0.006320513468662416,38,0.39218274050917823,0.12286147516566207,0.003977550562505117,3,1.9416807672508434,0.043498367074804686,0.0
4,2,2,1,1,6,0.6115444664486832,0.056856241756364945,0.0,4,0.47611550955585213,0.15506190885459228,0.0,3,2.0774839633423365,0.15730143888664033,0.0
4,2,2,1,2,14,0.5234297514705004,0.055481410830593866,0.0011505356089526661,12,0.39376905934241885,0.09854001474083193,0.001870922274248038,3,1.7952675811194094,0.08291781520548881,0.0
4,2,2,2,0,184,0.5763474722402023,0.07422989822618666,0.0019906864996743546,188,0.40028081916633423,0.12090342886678603,0.0012996002344727961,24,1.7625378851253117,0.3048729326196259,0.04337629849266029
4,2,2,2,1,43,0.575919656079818,0.066884508052753,0.0032658218991299085,41,0.38570314439255454,0.13488361108767186,0.002522157717092936,5,1.8412756895274005,0.16410450785828845,0.08252869782928007
4,2,2,2,2,15,0.5656396756698568,0.055248582174587245,0.00411648421709776,15,0.4301911082702304,0.11081983180310423,0.0017764951943774292,1,2.009435282508216,,0.0
5,0,0,1,1,1,0.5784580778468004,,0.0,1,0.5749854294091489,,0.0,1,1.611177271017234,,0.0
5,0,0,1,2,1,0.5826604148038003,,0.07296478542009632,1,0.4435836272245005,,0.08154290306425471,1,1.732296646631476,,0.44548712763295106
5,0,0,2,0,51,0.6240880634187462,0.04845334076165087,0.0033582985416616357,100,0.49370150563917503,0.1397985923609239,0.0026967075427827393,8,1.9527921385933578,0.1701673039673519,0.048967547948349226
5,1,0,2,1,1,0.5469332756332242,,0.0,3,0.5634740366237082,0.05650531837695757,0.022835181687392042,1,2.1387360101618555,,0.0
5,1,1,2,0,72,0.6033566016818179,0.05189735679983712,0.0026634559416493088,97,0.40199637707341507,0.10372627914300801,0.0023800514489758554,3,1.8349495749942502,0.25662718093314246,0.058717639054530014
5,1,1,2,1,12,0.6220415292033663,0.0618705743839343,0.007191237094286876,13,0.526641096274955,0.09688072092045148,0.004044588905678855,1,1.913349991453141,,0.30228166012574387
5,2,1,2,0,25,0.5932168014052696,0.05913456735053744,0.004002579750977444,27,0.40645359963368405,0.1014957104167212,0.002317974134588523,2,1.8718099107261137,0.05216921633393413,0.0
5,2,1,2,1,10,0.5581313294278634,0.07970929313418247,0.007924333290553866,10,0.44313255802151214,0.10891280297850812,0.0045321699420290094,2,1.634333673127412,0.02115829434515468,0.12094532967434435
5,2,2,2,0,85,0.5965354627208972,0.052430893096871135,0.0015007842582341272,99,0.47248819037139606,0.10157583074300926,0.0011152958184979481,18,1.9097113234833318,0.250495932078032,0.032742817005184825
5,2,2,2,1,24,0.5925966262127964,0.05438027946407417,0.004418326379278142,27,0.46494190089793214,0.10974098926378381,0.0018958913068025706,3,2.0667871324613887,0.06476439378546286,0.0
6,0,0,2,0,39,0.6388792093073565,0.04605756567629009,0.004213162701436822,115,0.5197600100155052,0.16662753552923407,0.0028571273942406593,5,1.9263758587200104,0.19633439537045075,0.0
6,1,0,2,0,50,0.5990821671871298,0.05522808497215471,0.0030515413423531763,105,0.43029586633924105,0.1414732253899127,0.002348536024098175,2,1.6339606386796584,0.06999495880419426,0.0
6,2,1,2,0,120,0.5986203449144063,0.07120973624517205,0.0027306690474535817,124,0.4531407492423805,0.14032370641791853,0.00212432142800048,14,1.8845128135868559,0.3141173330795034,0.07200735826105757
6,2,1,2,1,16,0.6156511660438686,0.07724708332412353,0.006627517706403414,15,0.4295529036773852,0.12543246620566897,0.006487327550535251,3,1.5237699301316867,0.530936124746622,0.14818846418745676
6,2,1,2,2,13,0.6132379459532715,0.0698271492061314,0.016004225714878972,12,0.3631197373964947,0.05120986416032549,0.010063745443777763,1,2.076762344613324,,0.8013291318689304
6,2,2,2,0,50,0.5875238552854405,0.06467124715628474,0.005105304592760259,58,0.40656298583489725,0.13444165913779846,0.0029170950772674444,6,1.9507461256722045,0.14537202527314397,0.09909402473323202
6,2,2,2,1,8,0.6133237299440377,0.05771695598754062,0.0,12,0.3984657281613533,0.08404191180634998,0.0027395685556381305,1,2.0370830872546346,,0.0
6,2,2,2,2,6,0.6216003041844133,0.04185514945890064,0.0,6,0.4773747720300993,0.052854760193548164,0.0,1,2.1865222572516907,,0.0
7,0,0,2,0,29,0.635474046245564,0.04690297538122471,0.004656456517514365,85,0.5339957914536966,0.15389016344843406,0.00301298562539234,4,1.971247320889053,0.16973004803759664,0.08077945945953702
7,1,0,2,2,1,0.4879612417534244,,0.0,1,0.5864597337692683,,0.0,1,1.828260854879032,,0.0
7,1,1,2,0,6,0.6347153101951707,0.049753885960529855,0.011259153864973137,20,0.45875273549644024,0.17083011021794173,0.0074706536379486365,1,1.913551553883076,,0.0
7,2,2,2,0,36,0.606278249052066,0.06334338580979315,0.002536303221315825,67,0.5078454351853847,0.10274997211186983,0.0017609421096640592,7,1.8087853816758943,0.3370233072401656,0.061818792194514825
